tweet_id,source,text,rating_numerator,rating_denominator,name,likes,retweets,year,month,day,p1,p2,p3,stage
670374371102445568,Twitter for Iphone,Meet Daisy. She's rebellious. Full of teen angst. Thought her food should be evenly dispersed around the room. 12/10 https://t.co/8yzgYzP94K,12,10,Daisy,669,238,2015,November,Friday,English_springer,English_setter,cocker_spaniel,
670338931251150849,Twitter for Iphone,This is Butters. He's not ready for Thanksgiving to be over. 10/10 poor Butters https://t.co/iTc578yDmY,10,10,Butters,374,96,2015,November,Friday,cairn,West_Highland_white_terrier,miniature_schnauzer,
670319130621435904,Twitter for Iphone,"AT DAWN...
WE RIDE

11/10 https://t.co/QnfO7HEQGA",11,10,None,3473,1068,2015,November,Friday,Irish_terrier,briard,soft-coated_wheaten_terrier,
670290420111441920,Twitter for Iphone,This is Sandra. She's going skydiving. Nice adidas sandals. Stellar house plant. 11/10 https://t.co/orbkAq9kYF,11,10,Sandra,622,250,2015,November,Friday,Chihuahua,Pomeranian,papillon,
670086499208155136,Twitter for Iphone,"""Hi yes this is dog. I can't help with that s- sir please... the manager isn't in right n- well that was rude""
10/10 https://t.co/DuQXATW27f",10,10,None,623,218,2015,November,Friday,German_short-haired_pointer,Staffordshire_bullterrier,bluetick,
670073503555706880,Twitter for Iphone,Meet Winston. He wants to be a power drill. Very focused. 10/10 I believe in you Winston https://t.co/exGrzT9O88,10,10,Winston,1387,681,2015,November,Friday,malamute,Siberian_husky,Eskimo_dog,
670061506722140161,Twitter for Iphone,"This is Liam. He has a particular set of skills. He will look for you, he will find you, and he will kill you. 11/10 https://t.co/uQMFKv1vjn",11,10,Liam,667,290,2015,November,Friday,Italian_greyhound,American_Staffordshire_terrier,whippet,
670046952931721218,Twitter for Iphone,This is Ben &amp; Carson. It's impossible for them to tilt their heads in the same direction. Cheeky wink by Ben. 11/10s https://t.co/465sIBdvzU,11,10,Ben,576,152,2015,November,Friday,Blenheim_spaniel,beagle,Brittany_spaniel,
670040295598354432,Twitter for Iphone,😂😂😂 10/10 for the dog and the owner https://t.co/5iYF0Ci0EK,10,10,None,659,97,2015,November,Friday,web_site,borzoi,Chihuahua,
670003130994700288,Twitter for Iphone,This is Raphael. He is a Baskerville Conquistador. Entertains at all the gatherings. 10/10 simply magnificent https://t.co/3NTykJmtHt,10,10,Raphael,296,77,2015,November,Thursday,beagle,Saint_Bernard,English_foxhound,
669970042633789440,Twitter for Iphone,This is Julio. He was one of the original Ringling Bros. Exceptional balance. Very alert. Ready for anything. 10/10 https://t.co/aeURGO9Qs8,10,10,Julio,272,43,2015,November,Thursday,miniature_pinscher,Rottweiler,Doberman,
669942763794931712,Twitter for Iphone,This is Andru. He made his very own lacrosse stick. Much dedication. Big dreams. Tongue slip. 11/10 go get em Andru https://t.co/1VJoY3OJ1F,11,10,Andru,445,133,2015,November,Thursday,vizsla,redbone,Rhodesian_ridgeback,
669926384437997569,Twitter for Iphone,I've never seen a dog so genuinely happy about a tennis ball. 12/10 s'cute https://t.co/9RYY2NtHDw,12,10,None,339,81,2015,November,Thursday,Pomeranian,keeshond,papillon,
669753178989142016,Twitter for Iphone,Meet Chester. He just ate a lot and now he can't move. 10/10 that's going to be me in about 17 hours https://t.co/63jh1tYZa5,10,10,Chester,710,341,2015,November,Thursday,Pembroke,hamster,Shetland_sheepdog,
669683899023405056,Twitter for Iphone,This is Kloey. Her mother was a unicorn. 10/10 https://t.co/NvKJRYDosA,10,10,Kloey,339,94,2015,November,Thursday,Pomeranian,Chihuahua,Pekinese,
669625907762618368,Twitter for Iphone,This is Penny. She's having fun AND being safe. 12/10 very responsible pup https://t.co/eqeWw67oU7,12,10,Penny,3133,1574,2015,November,Wednesday,seat_belt,golden_retriever,Labrador_retriever,
669603084620980224,Twitter for Iphone,"Very human-like. Cute overbite smile *finger to earpiece* I'm being told that the dog is actually on the right
10/10 https://t.co/MSIbWu4YYs",10,10,None,847,316,2015,November,Wednesday,Maltese_dog,Tibetan_terrier,Shih-Tzu,
669597912108789760,Twitter for Iphone,This is Skye. He is a Bretwaldian Altostratus. Not amused at all. Just saved small dog from avalanche. 10/10 hero af https://t.co/XmCvma01fF,10,10,Skye,447,133,2015,November,Wednesday,Eskimo_dog,Siberian_husky,white_wolf,
669573570759163904,Twitter for Iphone,This is Linda. She just looked up and saw you glancing at your neighboring classmate's test. 10/10 https://t.co/UpFFYhA1Id,10,10,Linda,388,120,2015,November,Wednesday,West_Highland_white_terrier,miniature_schnauzer,cairn,
669564461267722241,Twitter for Iphone,This is a Coriander Baton Rouge named Alfredo. Loves to cuddle with smaller well-dressed dog. 10/10 would hug lots https://t.co/eCRdwouKCl,10,10,a,337,104,2015,November,Wednesday,toy_poodle,miniature_poodle,standard_poodle,
669393256313184256,Twitter for Iphone,Meet Ronduh. She's a Finnish Checkered Blitzkrieg. Ears look fake. Shoes on point. 10/10 would pet extra well https://t.co/juktj5qiaD,10,10,Ronduh,313,62,2015,November,Wednesday,cocker_spaniel,Blenheim_spaniel,toy_poodle,
669371483794317312,Twitter for Iphone,This is Oliviér. He's a Baptist Hindquarter. Also smooth af with the babes. 10/10 I'd totally get in a car with him https://t.co/fj4c170cxk,10,10,Oliviér,438,148,2015,November,Wednesday,Brabancon_griffon,miniature_pinscher,redbone,
669367896104181761,Twitter for Iphone,This is Chip. Chip's pretending to be choked. 10/10 lol classic Chip https://t.co/yoB0SM1AAP,10,10,Chip,406,131,2015,November,Wednesday,basset,beagle,Welsh_springer_spaniel,
669363888236994561,Twitter for Iphone,Here we have a Gingivitis Pumpernickel named Zeus. Unmatched tennis ball capacity. 10/10 would highly recommend https://t.co/jPkd7hhX7m,10,10,None,558,202,2015,November,Wednesday,golden_retriever,Irish_setter,cocker_spaniel,
669359674819481600,Twitter for Iphone,Meet Saydee. She's a Rochester  Ecclesiastical. Jumped off cliff and caught stick on way down. 11/10 1st round pick https://t.co/Eh2v0AyJbi,11,10,Saydee,332,103,2015,November,Wednesday,Labrador_retriever,German_short-haired_pointer,Chesapeake_Bay_retriever,
669353438988365824,Twitter for Iphone,This is Tessa. She is also very pleased after finally meeting her biological father. 10/10 https://t.co/qDS1aCqppv,10,10,Tessa,565,229,2015,November,Wednesday,teddy,Pembroke,chow,
669328503091937280,Twitter for Iphone,This is Kirk. He just saw a bacon wrapped tennis ball and literally died. So sad. 12/10 RIP Kirk https://t.co/0twoigv5jP,12,10,Kirk,908,367,2015,November,Wednesday,Siberian_husky,Eskimo_dog,malamute,
669327207240699904,Twitter for Iphone,Just got home from college. Dis my dog. She does all my homework. Big red turd in background. 13/10 no bias at all https://t.co/6WGFp9cuj6,13,10,None,498,102,2015,November,Wednesday,golden_retriever,Labrador_retriever,kuvasz,
669037058363662336,Twitter for Iphone,"Here we have Pancho and Peaches. Pancho is a Condoleezza Gryffindor, and Peaches is just an asshole. 10/10 &amp; 7/10 https://t.co/Lh1BsJrWPp",10,10,None,573,266,2015,November,Tuesday,Chihuahua,Pomeranian,chow,
669006782128353280,Twitter for Iphone,This is Tucker. He is 100% ready for the sports. 12/10 I would watch anything with him https://t.co/k0ddVUWTcu,12,10,Tucker,511,209,2015,November,Tuesday,Chihuahua,Italian_greyhound,pillow,
669000397445533696,Twitter for Iphone,Meet Terrance. He's being yelled at because he stapled the wrong stuff together. 11/10 hang in there Terrance https://t.co/ixcuUYCbdD,11,10,Terrance,18714,5531,2015,November,Tuesday,Pembroke,Cardigan,basenji,
668979806671884288,Twitter for Iphone,This is Chaz. He's an X Games half pipe superstar. 6 gold medals. Lost back legs saving a baby from a tornado 12/10 https://t.co/uxdOfblUB0,12,10,Chaz,706,293,2015,November,Tuesday,golden_retriever,Irish_setter,redbone,
668975677807423489,Twitter for Iphone,This is Jeremy. He hasn't grown into his skin yet. Ears hit the floor. Probably trips on them sometimes. 11/10 https://t.co/LqAMlFVBoY,11,10,Jeremy,1158,497,2015,November,Tuesday,basset,Welsh_springer_spaniel,Saint_Bernard,
668960084974809088,Twitter for Iphone,Meet Jaycob. He got scared of the vacuum. Hide &amp; seek champ. Almost better than Kony. Solid shampoo selection. 10/10 https://t.co/952hUV6RiK,10,10,Jaycob,620,210,2015,November,Tuesday,shower_curtain,Chesapeake_Bay_retriever,bathtub,
668955713004314625,Twitter for Iphone,This is a Slovakian Helter Skelter Feta named Leroi. Likes to skip on roofs. Good traction. Much balance. 10/10 wow! https://t.co/Dmy2mY2Qj5,10,10,a,241,63,2015,November,Tuesday,cocker_spaniel,Lakeland_terrier,soft-coated_wheaten_terrier,
668902994700836864,Twitter for Iphone,Meet Lambeau. He's a Whistling Haiku from the plains of southern Guatemala. 11/10 so. damn. majestic. https://t.co/UqCvpSgMJe,11,10,Lambeau,275,87,2015,November,Monday,Brittany_spaniel,Ibizan_hound,Blenheim_spaniel,
668892474547511297,Twitter for Iphone,This is Ruffles. He is an Albanian Shoop Da Whoop. He just noticed the camera. Patriotic af. Classy hardwood. 11/10 https://t.co/HyDpTU5Jhj,11,10,Ruffles,354,126,2015,November,Monday,kelpie,collie,Cardigan,
668872652652679168,Twitter for Iphone,This is Amélie. She is a confident white college girl. Extremely intimidating. Literally can't rn omg. 11/10 fab https://t.co/up0MHRxelf,11,10,Amélie,477,268,2015,November,Monday,teddy,pillow,miniature_schnauzer,
668852170888998912,Twitter for Iphone,Say hello to Bobb. Bobb is a Golden High Fescue &amp; a proud father of 8. Bobb sleeps while the little pups play. 11/10 https://t.co/OmxouCZ8IY,11,10,Bobb,410,139,2015,November,Monday,golden_retriever,Tibetan_mastiff,kuvasz,
668826086256599040,Twitter for Iphone,This is Banditt. He is a brown LaBeouf retriever. Loves cold weather. 4 smaller dogs are his sons (probably). 10/10 https://t.co/Ko7eCsFpnI,10,10,Banditt,383,112,2015,November,Monday,malinois,Irish_terrier,Rhodesian_ridgeback,
668779399630725120,Twitter for Iphone,This is Kevon. He is not physically or mentally prepared to start his Monday. 10/10 totes relatable https://t.co/YVAJgWHzPW,10,10,Kevon,629,325,2015,November,Monday,Chesapeake_Bay_retriever,Weimaraner,black-footed_ferret,
668655139528511488,Twitter for Iphone,Say hello to Winifred. He is a Papyrus Hydrangea mix. Can tie shoes. 11/10 inspiring pup https://t.co/mwnBN6ZkPt,11,10,Winifred,474,190,2015,November,Monday,beagle,Italian_greyhound,basenji,
668641109086707712,Twitter for Iphone,Meet Hanz. He heard some thunder. 10/10 https://t.co/pKJK23j0QZ,10,10,Hanz,944,467,2015,November,Monday,vacuum,pug,toilet_tissue,
668633411083464705,Twitter for Iphone,This is Churlie. He likes bagels. 10/10 https://t.co/k8P6FZlzAG,10,10,Churlie,2471,1385,2015,November,Monday,Pekinese,Shih-Tzu,Japanese_spaniel,
668623201287675904,Twitter for Iphone,This is Jomathan. He is not thrilled about the length of the grass. 10/10 https://t.co/TIhVKEIPqj,10,10,Jomathan,1249,655,2015,November,Monday,Chihuahua,Pomeranian,titi,
668567822092664832,Twitter for Iphone,This is Marvin. He can tie a bow tie better than me. 11/10 https://t.co/81kzPgqjQ3,11,10,Marvin,206,46,2015,November,Sunday,Shih-Tzu,Lhasa,Pekinese,
668542336805281792,Twitter for Iphone,There's a lot going on here but in my honest opinion every dog pictured is pretty fabulous. 10/10 for all. Good dogs https://t.co/VvYVbsi6c3,10,10,None,403,182,2015,November,Sunday,American_Staffordshire_terrier,French_bulldog,Staffordshire_bullterrier,
668528771708952576,Twitter for Iphone,This is Gòrdón. He enjoys his razberrita by pool. Not a care in the world. 12/10 this dog has a better life than me https://t.co/zpdBQCcYgW,12,10,Gòrdón,404,189,2015,November,Sunday,Labrador_retriever,kuvasz,English_setter,
668507509523615744,Twitter for Iphone,This is a Birmingham Quagmire named Chuk. Loves to relax and watch the game while sippin on that iced mocha. 10/10 https://t.co/HvNg9JWxFt,10,10,a,279,87,2015,November,Sunday,basenji,Shetland_sheepdog,whippet,
668480044826800133,Twitter for Iphone,Say hello to DayZ. She is definitely stuck on that stair. Just looking for someone to help her. 11/10 I would help https://t.co/be3zMW0Qj5,11,10,DayZ,397,128,2015,November,Sunday,Arctic_fox,Labrador_retriever,pug,
668286279830867968,Twitter for Iphone,Meet Rusty. Rusty's dreaming of a world where Twitter never got rid of favorites. Looks like a happy world. 11/10 https://t.co/C8U6cxI1Jc,11,10,Rusty,436,118,2015,November,Sunday,golden_retriever,basset,Cardigan,
668274247790391296,Twitter for Iphone,Meet Sophie. Her son just got in the car to leave for college. Very touching. Perfect dramatic sunlight. 10/10 yaass https://t.co/3j9kZRcpVB,10,10,Sophie,722,198,2015,November,Sunday,soft-coated_wheaten_terrier,Lakeland_terrier,toy_poodle,
668268907921326080,Twitter for Iphone,Here we have an Azerbaijani Buttermilk named Guss. He sees a demon baby Hitler behind his owner. 10/10 stays alert https://t.co/aeZykWwiJN,10,10,None,485,206,2015,November,Sunday,Pembroke,Cardigan,basenji,
668256321989451776,Twitter for Iphone,This is Jareld. Jareld rules these waters. Ladies and Gentleman... 13/10. This dog is utterly fucking spectacular. https://t.co/L6qAEV5PAd,13,10,Jareld,1154,518,2015,November,Sunday,canoe,paddle,Pembroke,
668237644992782336,Twitter for Iphone,This is Torque. He served his nickel. Better not owe Torque money. Torque will find u. 10/10 cause I'm scared of him https://t.co/TnSRDqYO5i,10,10,Torque,5455,2429,2015,November,Sunday,chow,minivan,Pekinese,
668221241640230912,Twitter for Iphone,These two dogs are Bo &amp; Smittens. Smittens is trying out a new deodorant and wanted Bo to smell it. 10/10 true pals https://t.co/4pw1QQ6udh,10,10,None,452,169,2015,November,Sunday,chow,golden_retriever,Labrador_retriever,
668190681446379520,Twitter for Iphone,This is Skittles. I would kidnap Skittles. Pink dog in back hasn't moved in days. 12/10 https://t.co/2wm0POA9N2,12,10,Skittles,577,170,2015,November,Saturday,Blenheim_spaniel,cocker_spaniel,Welsh_springer_spaniel,
667886921285246976,Twitter for Iphone,This is Erik. He's fucken massive. But also kind. Let's people hug him for free. Looks soft. 11/10 I would hug Erik https://t.co/MT7Q4aDQS1,11,10,Erik,1650,908,2015,November,Saturday,Pomeranian,Pekinese,Chihuahua,
667885044254572545,Twitter for Iphone,Meet Stu. Stu has stacks on stacks and an eye made of pure gold. 10/10 pay for my tuition pls https://t.co/7rkYZQdKEd,10,10,Stu,730,400,2015,November,Saturday,malamute,golden_retriever,muzzle,
667832474953625600,Twitter for Iphone,"THE EYES 12/10

I'm sorry. These are supposed to be funny but your dogs are too adorable https://t.co/z1xPTgVLc7",12,10,None,256,55,2015,November,Friday,miniature_pinscher,bath_towel,Chihuahua,
667806454573760512,Twitter for Iphone,This is Filup. He is overcome with joy after finally meeting his father. 10/10 https://t.co/TBmDJXJB75,10,10,Filup,931,418,2015,November,Friday,toyshop,Chihuahua,Brabancon_griffon,
667801013445750784,Twitter for Iphone,OMIGOD 12/10 https://t.co/SVMF4Frf1w,12,10,None,284,82,2015,November,Friday,flat-coated_retriever,Chesapeake_Bay_retriever,curly-coated_retriever,
667728196545200128,Twitter Web Client,Meet Olive. He comes to spot by tree to reminisce of simpler times and truly admire his place in the universe. 11/10 https://t.co/LwrCwlWwPB,11,10,Olive,324,128,2015,November,Friday,kuvasz,golden_retriever,Labrador_retriever,
667544320556335104,Twitter Web Client,"This is Kial. Kial is either wearing a cape, which would be rad, or flashing us, which would be rude. 10/10 or 4/10 https://t.co/8zcwIoiuqR",10,10,Kial,763,459,2015,November,Friday,Pomeranian,Pembroke,Chihuahua,
667530908589760512,Twitter Web Client,"Meet Naphaniel. He doesn't necessarily enjoy his day job, but he's damn good at it. 10/10 https://t.co/xoRWyQTcmy",10,10,Naphaniel,412,207,2015,November,Friday,golden_retriever,kuvasz,Labrador_retriever,
667524857454854144,Twitter Web Client,Another topnotch dog. His name is Big Jumpy Rat. Massive ass feet. Superior tail. Jumps high af. 12/10 great pup https://t.co/seESNzgsdm,12,10,None,1508,970,2015,November,Friday,hare,dhole,Chesapeake_Bay_retriever,
667509364010450944,Twitter Web Client,This a Norwegian Pewterschmidt named Tickles. Ears for days. 12/10 I care deeply for Tickles https://t.co/0aDF62KVP7,12,10,None,6072,1867,2015,November,Friday,beagle,Labrador_retriever,golden_retriever,
667502640335572993,Twitter Web Client,Say hello to Hall and Oates. Oates is winking and Hall is contemplating the artistic entropy of the universe. 11/10s https://t.co/n5Wtb5Hvsl,11,10,Hall,485,195,2015,November,Friday,Labrador_retriever,golden_retriever,beagle,
667470559035432960,Twitter Web Client,This is a northern Wahoo named Kohl. He runs this town. Chases tumbleweeds. Draws gun wicked fast. 11/10 legendary https://t.co/J4vn2rOYFk,11,10,a,225,85,2015,November,Thursday,toy_poodle,pug,Lakeland_terrier,
667453023279554560,Twitter Web Client,Meet Cupcake. I would do unspeakable things for Cupcake. 11/10 https://t.co/6uLCWR9Efa,11,10,Cupcake,279,74,2015,November,Thursday,Labrador_retriever,French_bulldog,Staffordshire_bullterrier,
667435689202614272,Twitter for Iphone,Ermergerd 12/10 https://t.co/PQni2sjPsm,12,10,None,266,76,2015,November,Thursday,Rottweiler,miniature_pinscher,black-and-tan_coonhound,
667200525029539841,Twitter for Iphone,This is Joshwa. He is a fuckboy supreme. He clearly relies on owner but doesn't respect them. Dreamy eyes tho 11/10 https://t.co/60xYFRATPZ,11,10,Joshwa,546,228,2015,November,Thursday,Siberian_husky,malamute,Eskimo_dog,
667192066997374976,Twitter for Iphone,*takes several long deep breaths* omg omg oMG OMG OMG OMGSJYBSNDUYWJO 12/10 https://t.co/QCugm5ydl6,12,10,None,332,86,2015,November,Thursday,Rottweiler,miniature_pinscher,black-and-tan_coonhound,
667182792070062081,Twitter for Iphone,This is Timison. He just told an awful joke but is still hanging on to the hope that you'll laugh with him. 10/10 https://t.co/s2yYuHabWl,10,10,Timison,12555,5281,2015,November,Thursday,golden_retriever,Irish_setter,Chesapeake_Bay_retriever,
667171260800061440,Twitter for Iphone,Say hello to Kenneth. He likes Reese's Puffs. 10/10 https://t.co/6RHNRsByOY,10,10,Kenneth,186,72,2015,November,Thursday,giant_schnauzer,Lakeland_terrier,Irish_water_spaniel,
667165590075940865,Twitter for Iphone,This is Churlie. AKA Fetty Woof. Lost eye saving a school bus full of toddlers from a tsunami. Great guy. 10/10 https://t.co/li2XYBVuAY,10,10,Churlie,2382,973,2015,November,Thursday,miniature_pinscher,Rottweiler,beagle,
667160273090932737,Twitter for Iphone,This is Bradlay. He is a Ronaldinho Matsuyama mix. Can also mountain bike (wow). Loves that blue light lime. 11/10 https://t.co/DKhgkMx4N1,11,10,Bradlay,219,50,2015,November,Thursday,golden_retriever,miniature_poodle,standard_poodle,
667152164079423490,Twitter for Iphone,This is Pipsy. He is a fluffball. Enjoys traveling the sea &amp; getting tangled in leash. 12/10 I would kill for Pipsy https://t.co/h9R0EwKd9X,12,10,Pipsy,42326,14629,2015,November,Thursday,toy_poodle,Pomeranian,miniature_poodle,
667138269671505920,Twitter for Iphone,Extremely intelligent dog here. Has learned to walk like human. Even has his own dog. Very impressive 10/10 https://t.co/0DvHAMdA4V,10,10,None,4018,1877,2015,November,Thursday,West_Highland_white_terrier,Samoyed,toy_poodle,
667119796878725120,Twitter for Iphone,This is Gabe. He is a southern Baklava. Gabe has always wanted to fit in with the other bananas. 10/10 fabulous https://t.co/3LZrJzg3BJ,10,10,Gabe,286,107,2015,November,Wednesday,Pembroke,Chihuahua,toy_poodle,
667073648344346624,Twitter for Iphone,Here is Dave. He is actually just a skinny legged seal. Happy birthday Dave. 10/10 https://t.co/DPSamreuRq,10,10,Dave,352,104,2015,November,Wednesday,Chihuahua,pug,Brabancon_griffon,
667062181243039745,Twitter for Iphone,This is Keet. He is a Floridian Amukamara. Absolutely epic propeller hat. Pristine tongue. Nice plaid. 10/10 https://t.co/tz1lpuvXLA,10,10,Keet,192,45,2015,November,Wednesday,Chesapeake_Bay_retriever,vizsla,kelpie,
667044094246576128,Twitter for Iphone,12/10 gimme now https://t.co/QZAnwgnOMB,12,10,None,163,43,2015,November,Wednesday,golden_retriever,Labrador_retriever,seat_belt,
666835007768551424,Twitter for Iphone,These are Peruvian Feldspars. Their names are Cupit and Prencer. Both resemble Rand Paul. Sick outfits 10/10 &amp; 10/10 https://t.co/ZnEMHBsAs1,10,10,None,185,66,2015,November,Wednesday,Airedale,toy_poodle,teddy,
666826780179869698,Twitter for Iphone,12/10 simply brilliant pup https://t.co/V6ZzG45zzG,12,10,None,221,79,2015,November,Wednesday,Maltese_dog,teddy,West_Highland_white_terrier,
666781792255496192,Twitter for Iphone,This is a purebred Bacardi named Octaviath. Can shoot spaghetti out of mouth. 10/10 https://t.co/uEvsGLOFHa,10,10,a,327,169,2015,November,Wednesday,Italian_greyhound,Weimaraner,vizsla,
666739327293083650,Twitter for Iphone,This is Lugan. He is a Bohemian Rhapsody. Very confused dog. Thinks his name is Rocky. Not amused by the snows 10/10 https://t.co/tI3uFLDHBI,10,10,Lugan,209,60,2015,November,Tuesday,miniature_poodle,cocker_spaniel,toy_poodle,
666454714377183233,Twitter for Iphone,I'll name the dogs from now on. This is Kreggory. He does parkour. 10/10 https://t.co/uPqPeXAcua,10,10,Kreggory,448,181,2015,November,Tuesday,dalmatian,Labrador_retriever,Great_Pyrenees,
666435652385423360,Twitter for Iphone,"""Can you behave? You're ruining my wedding day""
DOG: idgaf this flashlight tastes good as hell

10/10 https://t.co/GlFZPzqcEU",10,10,None,139,42,2015,November,Tuesday,Chesapeake_Bay_retriever,chain_saw,power_drill,
666421158376562688,Twitter for Iphone,*internally screaming* 12/10 https://t.co/YMcrXC2Y6R,12,10,None,273,92,2015,November,Tuesday,Blenheim_spaniel,cocker_spaniel,Shih-Tzu,
666418789513326592,Twitter for Iphone,This is Walter. He is an Alaskan Terrapin. Loves outdated bandanas. One ear still working. Cool house plant. 10/10 https://t.co/qXpcwENTvn,10,10,Walter,108,39,2015,November,Tuesday,toy_terrier,papillon,Chihuahua,
666373753744588802,Twitter for Iphone,Those are sunglasses and a jean jacket. 11/10 dog cool af https://t.co/uHXrPkUEyl,11,10,None,163,73,2015,November,Monday,soft-coated_wheaten_terrier,Afghan_hound,briard,
666345417576210432,Twitter for Iphone,Look at this jokester thinking seat belt laws don't apply to him. Great tongue tho 10/10 https://t.co/VFKG1vxGjB,10,10,None,246,125,2015,November,Monday,golden_retriever,Chesapeake_Bay_retriever,Labrador_retriever,
666273097616637952,Twitter for Iphone,Can take selfies 11/10 https://t.co/ws2AMaNwPW,11,10,None,152,68,2015,November,Monday,Italian_greyhound,toy_terrier,basenji,
666102155909144576,Twitter for Iphone,Oh my. Here you are seeing an Adobe Setter giving birth to twins!!! The world is an amazing place. 11/10 https://t.co/11LvqN4WLq,11,10,None,66,11,2015,November,Monday,English_setter,Newfoundland,borzoi,
666073100786774016,Twitter for Iphone,Let's hope this flight isn't Malaysian (lol). What a dog! Almost completely camouflaged. 10/10 I trust this pilot https://t.co/Yk6GHE9tOY,10,10,None,274,132,2015,November,Monday,Walker_hound,English_foxhound,Ibizan_hound,
666063827256086533,Twitter for Iphone,This is the happiest dog you will ever see. Very committed owner. Nice couch. 10/10 https://t.co/RhUEAloehK,10,10,the,400,180,2015,November,Monday,golden_retriever,Tibetan_mastiff,Labrador_retriever,
666050758794694657,Twitter for Iphone,This is a truly beautiful English Wilson Staff retriever. Has a nice phone. Privileged. 10/10 would trade lives with https://t.co/fvIbQfHjIe,10,10,a,115,50,2015,November,Monday,Bernese_mountain_dog,English_springer,Greater_Swiss_Mountain_dog,
883482846933004288,Twitter for Iphone,"This is Bella. She hopes her smile made you smile. If not, she is also offering you her favorite monkey. 13.5/10 https://t.co/qjrljjt948",13,10,Bella,40238,8277,2017,July,Saturday,golden_retriever,Labrador_retriever,kuvasz,
781661882474196992,Twitter for Iphone,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,5,10,None,9891,2529,2016,September,Friday,Pembroke,golden_retriever,collie,
766423258543644672,Twitter for Iphone,This is Shadoe. Her tongue flies out of her mouth at random. Can't have a serious conversation with her. 9/10 https://t.co/Tytt15VquG,9,10,Shadoe,5649,1459,2016,August,Thursday,keeshond,Pomeranian,Norwegian_elkhound,
763183847194451968,Twitter for Iphone,This is Clark. He collects teddy bears. It's absolutely h*ckin horrifying. 8/10 please stop this Clark https://t.co/EDMcwt86fU,8,10,Clark,5067,1359,2016,August,Wednesday,miniature_poodle,toy_poodle,teddy,
759099523532779520,Twitter for Iphone,Meet Toby. He has a drinking problem. Inflatable marijuana plant in the back is also not a good look. 7/10 cmon Toby https://t.co/Cim4DSj6Oi,7,10,Toby,13650,3830,2016,July,Friday,Shetland_sheepdog,kelpie,Siberian_husky,
758041019896193024,Twitter for Iphone,Teagan reads entire books in store so they're free. Loved 50 Shades of Grey (how dare I make that joke so late) 9/10 https://t.co/l46jwv5WYv,9,10,None,2538,339,2016,July,Tuesday,bookshop,Cardigan,Bernese_mountain_dog,
752334515931054080,Twitter for Iphone,Here's a doggo trying to catch some fish. 8/10 futile af (vid by @KellyBauerx) https://t.co/jwd0j6oWLE,8,10,None,3602,1010,2016,July,Monday,Bedlington_terrier,standard_poodle,wire-haired_fox_terrier,doggo
750383411068534784,Twitter for Iphone,This is Zoe. She was trying to stealthily take a picture of you but you just noticed. 9/10 not so sneaky pupper https://t.co/FfH3o88Vta,9,10,Zoe,4275,1042,2016,July,Tuesday,Border_collie,collie,papillon,pupper
749036806121881602,Twitter for Iphone,This is Dietrich. He hops at random. Other doggos don't understand him. It upsets him greatly. 8/10 would comfort https://t.co/U8cSRz8wzC,8,10,Dietrich,2887,732,2016,July,Saturday,sulphur-crested_cockatoo,West_Highland_white_terrier,Samoyed,
748575535303884801,Twitter for Iphone,This is one of the most reckless puppers I've ever seen. How she got a license in the first place is beyond me. 6/10 https://t.co/z5bAdtn9kd,6,10,one,5648,1815,2016,June,Thursday,muzzle,seat_belt,soft-coated_wheaten_terrier,
747885874273214464,Twitter for Iphone,This is a mighty rare blue-tailed hammer sherk. Human almost lost a limb trying to take these. Be careful guys. 8/10 https://t.co/TGenMeXreW,8,10,a,2727,882,2016,June,Tuesday,kuvasz,Samoyed,pug,
745422732645535745,Twitter for Iphone,We only rate dogs. Pls stop sending in non-canines like this Jamaican Flop Seal. This is very very frustrating. 9/10 https://t.co/nc53zEN0hZ,9,10,very,7958,2208,2016,June,Wednesday,Labrador_retriever,golden_retriever,ice_bear,
744995568523612160,Twitter for Iphone,This is Abby. She got her face stuck in a glass. Churlish af. 9/10 rookie move puppo https://t.co/2FPb45NXrK,9,10,Abby,2751,569,2016,June,Monday,Old_English_sheepdog,Shih-Tzu,Tibetan_terrier,puppo
742150209887731712,Twitter for Iphone,This is Edmund. He sends stellar selfies. Cute af. 8/10 would totally snapchat with this pupper https://t.co/PprXoqZuKY,8,10,Edmund,4728,1404,2016,June,Monday,Siamese_cat,French_bulldog,hog,pupper
741438259667034112,Twitter for Iphone,This is Tucker. He's still figuring out couches. 9/10 keep your head up pup https://t.co/pXU77HPbJ5,9,10,Tucker,3424,749,2016,June,Saturday,Chesapeake_Bay_retriever,redbone,vizsla,
740359016048689152,Twitter for Iphone,This is Chase. He's in a predicament. 9/10 help is on the way buddy https://t.co/0HmBk5sSbW,9,10,Chase,3053,798,2016,June,Wednesday,golden_retriever,kuvasz,Labrador_retriever,
739606147276148736,Twitter for Iphone,Meet Benji. He just turned 1. Has already given up on a traditional pupper physique. Just inhaled that thing. 9/10 https://t.co/sLUC4th3Zj,9,10,Benji,5002,1496,2016,June,Sunday,Blenheim_spaniel,cocker_spaniel,Brittany_spaniel,pupper
